date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_biometric,month,year
10/31/25,Maharashtra,Nagpur,440017,5,1,0,1,10,2025
10/31/25,Maharashtra,Nagpur,440022,2,1,0,1,10,2025
10/31/25,Maharashtra,Nagpur,440033,1,0,0,0,10,2025
10/31/25,Maharashtra,Nagpur,440034,2,3,0,3,10,2025
10/31/25,Maharashtra,Nagpur,441107,3,1,0,1,10,2025
10/31/25,Maharashtra,Nagpur,441111,3,0,0,0,10,2025
10/31/25,Maharashtra,Nagpur,441203,2,1,0,1,10,2025
11/3/25,Maharashtra,Nagpur,440026,0,2,0,2,11,2025
11/3/25,Maharashtra,Nagpur,440034,4,0,0,0,11,2025
11/3/25,Maharashtra,Nagpur,441104,4,1,0,1,11,2025
11/3/25,Maharashtra,Nagpur,441106,1,0,0,0,11,2025
11/3/25,Maharashtra,Nagpur,441107,1,0,0,0,11,2025
11/3/25,Maharashtra,Nagpur,441203,3,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,440001,3,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,440004,4,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,440023,6,3,0,3,11,2025
11/2/25,Maharashtra,Nagpur,440027,8,4,0,4,11,2025
11/2/25,Maharashtra,Nagpur,440035,12,1,0,1,11,2025
11/2/25,Maharashtra,Nagpur,441103,2,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441110,5,1,0,1,11,2025
11/2/25,Maharashtra,Nagpur,441113,1,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441210,1,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441305,1,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,440004,1,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,440009,1,1,0,1,11,2025
11/12/25,Maharashtra,Nagpur,440018,0,4,0,4,11,2025
11/12/25,Maharashtra,Nagpur,440024,2,1,0,1,11,2025
11/12/25,Maharashtra,Nagpur,440027,2,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,441002,3,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,441111,3,0,2,2,11,2025
11/12/25,Maharashtra,Nagpur,441112,1,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,440010,1,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,440013,1,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,440014,2,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,440015,1,1,0,1,11,2025
11/11/25,Maharashtra,Nagpur,440034,2,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,441103,1,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,441105,2,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,440003,2,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,440008,8,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,440017,6,1,0,1,11,2025
11/16/25,Maharashtra,Nagpur,440019,1,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,440024,6,1,0,1,11,2025
11/16/25,Maharashtra,Nagpur,440026,10,1,0,1,11,2025
11/16/25,Maharashtra,Nagpur,440037,3,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441002,3,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441104,3,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441111,3,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441401,4,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441404,2,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441502,2,0,0,0,11,2025
11/15/25,Maharashtra,Nagpur,440001,2,0,1,1,11,2025
11/15/25,Maharashtra,Nagpur,440009,11,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,440014,6,1,1,2,11,2025
11/15/25,Maharashtra,Nagpur,440024,13,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,441110,5,2,0,2,11,2025
11/15/25,Maharashtra,Nagpur,441111,3,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,441204,2,0,0,0,11,2025
11/15/25,Maharashtra,Nagpur,441305,4,0,0,0,11,2025
11/15/25,Maharashtra,Nagpur,441401,9,0,0,0,11,2025
11/15/25,Maharashtra,Nagpur,441502,1,0,0,0,11,2025
11/17/25,Maharashtra,Nagpur,440018,2,1,0,1,11,2025
11/17/25,Maharashtra,Nagpur,440027,2,0,0,0,11,2025
11/18/25,Maharashtra,Nagpur,440008,8,0,0,0,11,2025
11/18/25,Maharashtra,Nagpur,440010,1,0,0,0,11,2025
11/18/25,Maharashtra,Nagpur,440017,8,2,0,2,11,2025
11/18/25,Maharashtra,Nagpur,440018,5,2,0,2,11,2025
11/18/25,Maharashtra,Nagpur,440022,4,1,0,1,11,2025
11/18/25,Maharashtra,Nagpur,440023,5,0,0,0,11,2025
11/18/25,Maharashtra,Nagpur,441001,4,0,0,0,11,2025
11/18/25,Maharashtra,Nagpur,441102,3,0,0,0,11,2025
11/18/25,Maharashtra,Nagpur,441303,1,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,440024,10,2,0,2,11,2025
11/25/25,Maharashtra,Nagpur,440032,1,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,440035,11,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,441104,2,1,0,1,11,2025
11/25/25,Maharashtra,Nagpur,441105,2,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,441106,9,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,441304,2,1,0,1,11,2025
11/19/25,Maharashtra,Nagpur,440004,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440005,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440009,4,2,0,2,11,2025
11/19/25,Maharashtra,Nagpur,440016,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440019,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440025,3,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440027,7,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440037,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441102,2,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441104,2,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441106,6,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441305,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441404,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441501,3,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441502,2,0,0,0,11,2025
12/15/25,Maharashtra,Nagpur,440002,12,0,0,0,12,2025
12/15/25,Maharashtra,Nagpur,440008,14,2,0,2,12,2025
12/15/25,Maharashtra,Nagpur,440014,4,0,1,1,12,2025
12/15/25,Maharashtra,Nagpur,440023,9,1,0,1,12,2025
12/15/25,Maharashtra,Nagpur,440024,9,1,0,1,12,2025
12/15/25,Maharashtra,Nagpur,440027,2,2,0,2,12,2025
12/15/25,Maharashtra,Nagpur,440035,18,2,0,2,12,2025
12/15/25,Maharashtra,Nagpur,441002,6,2,0,2,12,2025
12/15/25,Maharashtra,Nagpur,441104,5,0,0,0,12,2025
12/15/25,Maharashtra,Nagpur,441106,14,0,0,0,12,2025
12/15/25,Maharashtra,Nagpur,441107,4,0,0,0,12,2025
12/15/25,Maharashtra,Nagpur,441302,4,1,0,1,12,2025
12/15/25,Maharashtra,Nagpur,441401,11,2,0,2,12,2025
12/15/25,Maharashtra,Nagpur,441404,1,0,1,1,12,2025
12/15/25,Maharashtra,Nagpur,441501,4,0,0,0,12,2025
12/21/25,Maharashtra,Nagpur,440018,1,0,0,0,12,2025
12/21/25,Maharashtra,Nagpur,440022,4,0,0,0,12,2025
12/21/25,Maharashtra,Nagpur,440034,3,0,0,0,12,2025
12/21/25,Maharashtra,Nagpur,441210,1,0,0,0,12,2025
12/21/25,Maharashtra,Nagpur,441302,2,0,0,0,12,2025
12/21/25,Maharashtra,Nagpur,441304,2,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,440002,12,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,440003,1,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,440015,5,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,440037,4,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441001,1,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441103,5,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441105,7,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441122,1,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441201,1,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441210,4,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441302,7,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441303,1,0,0,0,12,2025
12/22/25,Maharashtra,Nagpur,441404,2,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,440013,2,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,440023,4,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,440024,6,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,440032,2,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,440037,1,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,441103,3,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,441112,2,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,441122,2,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,441203,4,0,0,0,12,2025
12/23/25,Maharashtra,Nagpur,441501,7,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,440001,1,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,440002,6,1,0,1,12,2025
12/24/25,Maharashtra,Nagpur,440003,1,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,440008,5,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,440012,2,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,440014,2,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,440015,2,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,440025,3,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,441112,1,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,441113,1,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,441202,2,0,2,2,12,2025
12/24/25,Maharashtra,Nagpur,441203,2,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,441210,2,0,0,0,12,2025
12/24/25,Maharashtra,Nagpur,441302,3,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,440002,1,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,440010,1,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,440026,0,2,0,2,12,2025
12/25/25,Maharashtra,Nagpur,441101,2,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,441109,1,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,441113,2,0,1,1,12,2025
12/25/25,Maharashtra,Nagpur,441202,4,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,441203,1,2,0,2,12,2025
12/25/25,Maharashtra,Nagpur,441401,2,0,0,0,12,2025
12/25/25,Maharashtra,Nagpur,441501,2,0,1,1,12,2025
12/25/25,Maharashtra,Nagpur,441502,2,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,440024,1,1,0,1,12,2025
12/27/25,Maharashtra,Nagpur,441106,9,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,441306,2,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,441401,2,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,440007,1,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,440009,1,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,440016,1,0,0,0,12,2025
12/26/25,Maharashtra,Nagpur,441304,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440001,2,1,0,1,12,2025
12/28/25,Maharashtra,Nagpur,440002,3,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441107,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441113,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441122,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441304,2,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441501,2,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,440003,0,1,0,1,12,2025
12/29/25,Maharashtra,Nagpur,441501,2,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,440010,1,1,0,1,12,2025
12/31/25,Maharashtra,Nagpur,440023,3,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,440025,2,2,1,3,12,2025
12/31/25,Maharashtra,Nagpur,440027,0,1,0,1,12,2025
12/31/25,Maharashtra,Nagpur,440033,1,1,0,1,12,2025
12/31/25,Maharashtra,Nagpur,441001,2,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441002,4,1,0,1,12,2025
12/31/25,Maharashtra,Nagpur,441203,3,1,0,1,12,2025
1/1/26,Maharashtra,Nagpur,440008,8,3,1,4,1,2026
1/1/26,Maharashtra,Nagpur,440010,2,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,440012,3,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,440021,1,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440030,4,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440037,2,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441106,13,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,441107,12,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441202,4,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441302,5,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441303,2,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440002,7,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440009,4,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,440013,1,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440017,3,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,440018,6,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,440026,5,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,440030,2,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440032,1,2,0,2,1,2026
1/2/26,Maharashtra,Nagpur,440034,6,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,441122,3,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441204,4,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441214,2,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441305,3,0,0,0,1,2026
1/3/26,Maharashtra,Nagpur,440026,1,1,0,1,1,2026
1/3/26,Maharashtra,Nagpur,440032,1,0,0,0,1,2026
1/3/26,Maharashtra,Nagpur,441107,1,1,0,1,1,2026
6/9/25,Maharashtra,Nagpur,440015,2,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,440037,1,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441001,2,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441101,3,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441104,6,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441107,1,0,1,1,6,2025
6/9/25,Maharashtra,Nagpur,441404,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440008,4,4,0,4,6,2025
6/10/25,Maharashtra,Nagpur,440013,4,2,0,2,6,2025
6/10/25,Maharashtra,Nagpur,440030,3,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440034,6,1,0,1,6,2025
6/10/25,Maharashtra,Nagpur,440035,5,1,0,1,6,2025
6/10/25,Maharashtra,Nagpur,441105,5,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441106,15,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441122,3,1,0,1,6,2025
6/10/25,Maharashtra,Nagpur,441305,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441501,1,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,440002,5,1,1,2,6,2025
6/11/25,Maharashtra,Nagpur,440014,1,2,0,2,6,2025
6/11/25,Maharashtra,Nagpur,440033,1,1,0,1,6,2025
6/11/25,Maharashtra,Nagpur,440035,6,3,0,3,6,2025
6/11/25,Maharashtra,Nagpur,441002,7,3,0,3,6,2025
6/11/25,Maharashtra,Nagpur,441105,3,2,0,2,6,2025
6/11/25,Maharashtra,Nagpur,441111,3,1,0,1,6,2025
6/11/25,Maharashtra,Nagpur,441122,1,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,441202,7,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,441302,1,1,0,1,6,2025
6/11/25,Maharashtra,Nagpur,441304,0,1,0,1,6,2025
6/11/25,Maharashtra,Nagpur,441401,1,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,440013,2,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,440015,3,2,0,2,6,2025
6/12/25,Maharashtra,Nagpur,440016,0,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,440023,3,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,440027,8,2,0,2,6,2025
6/12/25,Maharashtra,Nagpur,441101,2,2,0,2,6,2025
6/12/25,Maharashtra,Nagpur,441105,1,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,441107,1,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,441111,4,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,441203,9,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,441210,2,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,441305,1,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,440003,2,1,0,1,6,2025
6/13/25,Maharashtra,Nagpur,440009,4,1,0,1,6,2025
6/13/25,Maharashtra,Nagpur,440023,8,1,0,1,6,2025
6/13/25,Maharashtra,Nagpur,440032,1,0,1,1,6,2025
6/13/25,Maharashtra,Nagpur,441106,5,1,1,2,6,2025
6/13/25,Maharashtra,Nagpur,441201,1,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,441202,2,1,0,1,6,2025
6/13/25,Maharashtra,Nagpur,441204,0,0,1,1,6,2025
6/14/25,Maharashtra,Nagpur,440010,7,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,440034,8,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,440035,4,2,0,2,6,2025
6/14/25,Maharashtra,Nagpur,440036,1,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,441111,0,0,1,1,6,2025
6/14/25,Maharashtra,Nagpur,441113,3,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,441214,1,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,441302,1,1,0,1,6,2025
6/15/25,Maharashtra,Nagpur,440002,2,3,0,3,6,2025
6/15/25,Maharashtra,Nagpur,440032,0,1,0,1,6,2025
6/15/25,Maharashtra,Nagpur,441104,12,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,440008,10,2,0,2,6,2025
6/17/25,Maharashtra,Nagpur,440013,8,2,0,2,6,2025
6/17/25,Maharashtra,Nagpur,440014,5,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,440018,6,3,0,3,6,2025
6/17/25,Maharashtra,Nagpur,440025,1,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,440036,2,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,441001,2,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,441102,5,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,441105,12,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,441108,9,2,0,2,6,2025
6/17/25,Maharashtra,Nagpur,441111,5,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,441304,3,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,441501,5,1,0,1,6,2025
6/16/25,Maharashtra,Nagpur,440002,6,3,0,3,6,2025
6/16/25,Maharashtra,Nagpur,440003,1,0,1,1,6,2025
6/16/25,Maharashtra,Nagpur,440004,2,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,440010,0,2,0,2,6,2025
6/16/25,Maharashtra,Nagpur,440016,3,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,440023,2,1,0,1,6,2025
6/16/25,Maharashtra,Nagpur,440027,6,1,0,1,6,2025
6/16/25,Maharashtra,Nagpur,440030,1,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,440035,5,4,0,4,6,2025
6/16/25,Maharashtra,Nagpur,441106,5,0,1,1,6,2025
6/16/25,Maharashtra,Nagpur,441110,2,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,441201,0,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,440003,0,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,440014,3,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,440016,1,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,440026,11,4,0,4,6,2025
6/18/25,Maharashtra,Nagpur,440030,3,2,0,2,6,2025
6/18/25,Maharashtra,Nagpur,440032,1,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,441113,0,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,441203,4,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,441204,2,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,441302,4,1,0,1,6,2025
6/18/25,Maharashtra,Nagpur,441306,2,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,441501,1,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,441502,0,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,440001,2,2,1,3,6,2025
6/19/25,Maharashtra,Nagpur,440002,5,3,0,3,6,2025
6/19/25,Maharashtra,Nagpur,440025,2,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,441001,2,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,441002,1,2,0,2,6,2025
6/19/25,Maharashtra,Nagpur,441104,5,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,441112,1,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,441201,6,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,441301,1,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,441302,3,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,441404,1,0,0,0,6,2025
9/1/25,Maharashtra,Nagpur,440001,1,0,0,0,9,2025
9/1/25,Maharashtra,Nagpur,440006,1,0,0,0,9,2025
9/1/25,Maharashtra,Nagpur,440030,1,0,0,0,9,2025
9/1/25,Maharashtra,Nagpur,441101,0,1,0,1,9,2025
9/1/25,Maharashtra,Nagpur,441103,1,0,0,0,9,2025
4/1/25,Maharashtra,Nagpur,440027,81,14,10,24,4,2025
7/1/25,Maharashtra,Nagpur,440024,244,70,13,83,7,2025
7/1/25,Maharashtra,Nagpur,440017,412,86,14,100,7,2025
9/3/25,Maharashtra,Nagpur,440002,5,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440015,1,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440022,1,1,0,1,9,2025
9/3/25,Maharashtra,Nagpur,440030,4,1,0,1,9,2025
9/3/25,Maharashtra,Nagpur,441110,3,1,0,1,9,2025
9/3/25,Maharashtra,Nagpur,441111,3,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441501,6,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440001,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440008,8,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,440023,6,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441002,4,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441105,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441112,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441303,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441306,1,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440002,3,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440010,1,1,0,1,9,2025
9/6/25,Maharashtra,Nagpur,440024,3,1,0,1,9,2025
9/6/25,Maharashtra,Nagpur,440027,5,1,0,1,9,2025
9/6/25,Maharashtra,Nagpur,440030,1,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440034,4,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,441401,1,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440002,3,2,0,2,9,2025
9/4/25,Maharashtra,Nagpur,440009,2,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440014,3,0,1,1,9,2025
9/4/25,Maharashtra,Nagpur,440024,5,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440026,6,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440027,3,2,0,2,9,2025
9/4/25,Maharashtra,Nagpur,441108,3,2,0,2,9,2025
9/4/25,Maharashtra,Nagpur,441110,1,1,0,1,9,2025
9/4/25,Maharashtra,Nagpur,441111,1,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441201,1,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441202,2,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441306,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,440008,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,441002,2,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,440008,8,1,0,1,9,2025
9/8/25,Maharashtra,Nagpur,440015,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,440016,1,1,0,1,9,2025
9/8/25,Maharashtra,Nagpur,440023,4,0,1,1,9,2025
9/8/25,Maharashtra,Nagpur,440024,6,2,0,2,9,2025
9/8/25,Maharashtra,Nagpur,440034,10,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441101,2,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441111,3,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441201,4,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441204,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441502,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,440008,4,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,440009,7,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,440013,0,1,1,2,9,2025
9/9/25,Maharashtra,Nagpur,440014,2,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,440017,6,4,0,4,9,2025
9/9/25,Maharashtra,Nagpur,440024,5,0,2,2,9,2025
9/9/25,Maharashtra,Nagpur,441105,6,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,441111,4,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441202,6,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,441203,4,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,441210,3,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440014,1,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440018,3,1,1,2,9,2025
9/11/25,Maharashtra,Nagpur,440027,1,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,440035,6,2,1,3,9,2025
9/11/25,Maharashtra,Nagpur,440037,2,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441101,2,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441104,5,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441202,4,0,0,0,9,2025
