date     ,state       ,district ,pincode ,bio_age_5_17 ,bio_age_17_ ,total_biometric ,month ,year
8/27/25  ,Maharashtra ,Nagpur   , 440017 ,           0 ,         14 ,             14 ,    8 ,2025
8/27/25  ,Maharashtra ,Nagpur   , 441107 ,           0 ,          2 ,              2 ,    8 ,2025
8/27/25  ,Maharashtra ,Nagpur   , 441111 ,           0 ,          4 ,              4 ,    8 ,2025
8/27/25  ,Maharashtra ,Nagpur   , 441202 ,           0 ,          2 ,              2 ,    8 ,2025
8/27/25  ,Maharashtra ,Nagpur   , 441304 ,           0 ,          1 ,              1 ,    8 ,2025
9/7/25   ,Maharashtra ,Nagpur   , 441203 ,           0 ,          3 ,              3 ,    9 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 441107 ,           0 ,          2 ,              2 ,    8 ,2025
8/15/25  ,Maharashtra ,Nagpur   , 440012 ,           0 ,          1 ,              1 ,    8 ,2025
8/15/25  ,Maharashtra ,Nagpur   , 440015 ,           0 ,          2 ,              2 ,    8 ,2025
8/15/25  ,Maharashtra ,Nagpur   , 440025 ,           0 ,          3 ,              3 ,    8 ,2025
8/15/25  ,Maharashtra ,Nagpur   , 440027 ,           0 ,          2 ,              2 ,    8 ,2025
8/14/25  ,Maharashtra ,Nagpur   , 440029 ,           0 ,          1 ,              1 ,    8 ,2025
8/1/25   ,Maharashtra ,Nagpur   , 440021 ,           0 ,          3 ,              3 ,    8 ,2025
8/2/25   ,Maharashtra ,Nagpur   , 440029 ,           0 ,          1 ,              1 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 440037 ,           0 ,          6 ,              6 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 441107 ,           2 ,          0 ,              2 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 441108 ,           1 ,          8 ,              9 ,    8 ,2025
8/9/25   ,Maharashtra ,Nagpur   , 440030 ,           0 ,          2 ,              2 ,    8 ,2025
8/9/25   ,Maharashtra ,Nagpur   , 441108 ,           0 ,          8 ,              8 ,    8 ,2025
8/9/25   ,Maharashtra ,Nagpur   , 441110 ,           0 ,          1 ,              1 ,    8 ,2025
8/9/25   ,Maharashtra ,Nagpur   , 441501 ,           1 ,          0 ,              1 ,    8 ,2025
8/23/25  ,Maharashtra ,Nagpur   , 440021 ,           0 ,          1 ,              1 ,    8 ,2025
8/23/25  ,Maharashtra ,Nagpur   , 441501 ,           0 ,          1 ,              1 ,    8 ,2025
8/17/25  ,Maharashtra ,Nagpur   , 441102 ,           0 ,          1 ,              1 ,    8 ,2025
8/17/25  ,Maharashtra ,Nagpur   , 441106 ,           0 ,          3 ,              3 ,    8 ,2025
8/17/25  ,Maharashtra ,Nagpur   , 441304 ,           0 ,          1 ,              1 ,    8 ,2025
8/17/25  ,Maharashtra ,Nagpur   , 441306 ,           0 ,          1 ,              1 ,    8 ,2025
8/17/25  ,Maharashtra ,Nagpur   , 441401 ,           0 ,          2 ,              2 ,    8 ,2025
8/17/25  ,Maharashtra ,Nagpur   , 441404 ,           0 ,          1 ,              1 ,    8 ,2025
8/16/25  ,Maharashtra ,Nagpur   , 441122 ,           0 ,          3 ,              3 ,    8 ,2025
8/18/25  ,Maharashtra ,Nagpur   , 440028 ,           0 ,          2 ,              2 ,    8 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440021 ,           1 ,          0 ,              1 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440029 ,           1 ,          0 ,              1 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441112 ,           0 ,          3 ,              3 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441201 ,           0 ,          1 ,              1 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441306 ,           0 ,          1 ,              1 ,    9 ,2025
8/10/25  ,Maharashtra ,Nagpur   , 440016 ,           0 ,          1 ,              1 ,    8 ,2025
8/10/25  ,Maharashtra ,Nagpur   , 441106 ,           0 ,          1 ,              1 ,    8 ,2025
8/10/25  ,Maharashtra ,Nagpur   , 441108 ,           0 ,          1 ,              1 ,    8 ,2025
8/10/25  ,Maharashtra ,Nagpur   , 441214 ,           0 ,          1 ,              1 ,    8 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440021 ,           0 ,          1 ,              1 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441112 ,           0 ,          2 ,              2 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441123 ,           0 ,          3 ,              3 ,    7 ,2025
6/27/25  ,Maharashtra ,Nagpur   , 440005 ,           0 ,          2 ,              2 ,    6 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441204 ,           0 ,          1 ,              1 ,    7 ,2025
7/9/25   ,Maharashtra ,Nagpur   , 440033 ,           0 ,          1 ,              1 ,    7 ,2025
6/29/25  ,Maharashtra ,Nagpur   , 441102 ,           0 ,          6 ,              6 ,    6 ,2025
6/29/25  ,Maharashtra ,Nagpur   , 441108 ,           1 ,          0 ,              1 ,    6 ,2025
6/29/25  ,Maharashtra ,Nagpur   , 441202 ,           0 ,          1 ,              1 ,    6 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440002 ,          27 ,         62 ,             89 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440006 ,           2 ,          9 ,             11 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440015 ,           8 ,         23 ,             31 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440027 ,          27 ,         43 ,             70 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440033 ,           7 ,          6 ,             13 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440036 ,           4 ,          9 ,             13 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441002 ,          39 ,         37 ,             76 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441106 ,          25 ,         70 ,             95 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441108 ,          22 ,         61 ,             83 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441111 ,           8 ,         29 ,             37 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441201 ,           6 ,         27 ,             33 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441306 ,           1 ,         17 ,             18 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441404 ,           3 ,          7 ,             10 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440001 ,           8 ,         24 ,             32 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440007 ,           0 ,          2 ,              2 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440009 ,          36 ,         44 ,             80 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440012 ,           5 ,          9 ,             14 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440014 ,          16 ,         32 ,             48 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440018 ,          38 ,         37 ,             75 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440021 ,           0 ,          1 ,              1 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440025 ,           6 ,         18 ,             24 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440034 ,          29 ,         54 ,             83 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441113 ,           4 ,         12 ,             16 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441122 ,           2 ,         17 ,             19 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441203 ,          27 ,         93 ,            120 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441301 ,           4 ,         15 ,             19 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441305 ,           4 ,         22 ,             26 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440001 ,           6 ,         19 ,             25 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440017 ,          34 ,        126 ,            160 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440027 ,          15 ,         19 ,             34 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440030 ,           9 ,         27 ,             36 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440033 ,           9 ,          8 ,             17 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440034 ,          44 ,         50 ,             94 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440035 ,          12 ,         15 ,             27 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441001 ,           2 ,          7 ,              9 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441002 ,           9 ,         26 ,             35 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441111 ,           7 ,          7 ,             14 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441214 ,           4 ,         15 ,             19 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441303 ,           0 ,          9 ,              9 ,   10 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 440001 ,           6 ,         30 ,             36 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 440008 ,          40 ,         80 ,            120 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 440009 ,          33 ,         62 ,             95 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 440021 ,           0 ,          2 ,              2 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 440026 ,          38 ,         76 ,            114 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 440030 ,           3 ,         25 ,             28 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 441104 ,          15 ,         66 ,             81 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 441106 ,          25 ,        182 ,            207 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 441112 ,           2 ,         35 ,             37 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 441122 ,           3 ,         30 ,             33 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 441214 ,           5 ,         31 ,             36 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 441303 ,           2 ,          3 ,              5 ,   11 ,2025
11/11/25 ,Maharashtra ,Nagpur   , 441306 ,           7 ,         16 ,             23 ,   11 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440002 ,          46 ,         39 ,             85 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440003 ,           6 ,         11 ,             17 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440006 ,           3 ,          9 ,             12 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440009 ,          23 ,         53 ,             76 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440012 ,           6 ,          5 ,             11 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440022 ,           4 ,         16 ,             20 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440035 ,          23 ,         43 ,             66 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441001 ,           1 ,          2 ,              3 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441102 ,           6 ,         25 ,             31 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441103 ,           7 ,         25 ,             32 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441201 ,           3 ,         29 ,             32 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441302 ,          19 ,         17 ,             36 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441303 ,           2 ,          5 ,              7 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441304 ,           5 ,         56 ,             61 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440007 ,           1 ,          0 ,              1 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440032 ,           0 ,          3 ,              3 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440003 ,          21 ,         16 ,             37 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440005 ,           1 ,          1 ,              2 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440007 ,           9 ,          1 ,             10 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440016 ,          10 ,         19 ,             29 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440030 ,          14 ,         23 ,             37 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440033 ,           4 ,          9 ,             13 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440034 ,          25 ,         38 ,             63 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441001 ,           7 ,          5 ,             12 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441002 ,          29 ,         60 ,             89 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441102 ,           5 ,         13 ,             18 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441105 ,           7 ,         22 ,             29 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441202 ,          48 ,         86 ,            134 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441304 ,           1 ,         36 ,             37 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441306 ,           5 ,         37 ,             42 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 440016 ,          11 ,         21 ,             32 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 440019 ,           0 ,          4 ,              4 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 440025 ,           7 ,         18 ,             25 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 440030 ,           1 ,         23 ,             24 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 440032 ,           6 ,         12 ,             18 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 440033 ,           5 ,         14 ,             19 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 440036 ,           3 ,          7 ,             10 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441101 ,           3 ,         28 ,             31 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441102 ,          10 ,         17 ,             27 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441109 ,           2 ,          2 ,              4 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441110 ,          14 ,         75 ,             89 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441112 ,          15 ,         17 ,             32 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441201 ,           3 ,         35 ,             38 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441203 ,          17 ,         91 ,            108 ,   10 ,2025
10/15/25 ,Maharashtra ,Nagpur   , 441502 ,           7 ,         12 ,             19 ,   10 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440004 ,           5 ,          6 ,             11 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440008 ,          24 ,         94 ,            118 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440015 ,          10 ,         20 ,             30 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440024 ,          50 ,         50 ,            100 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440027 ,          14 ,         49 ,             63 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440030 ,           5 ,         14 ,             19 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440035 ,          37 ,         70 ,            107 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440037 ,           3 ,          4 ,              7 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 441104 ,           6 ,         39 ,             45 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 441106 ,          19 ,        100 ,            119 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 441107 ,          14 ,         20 ,             34 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 441122 ,           2 ,          0 ,              2 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 441123 ,           1 ,          0 ,              1 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 441202 ,           8 ,         23 ,             31 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440001 ,           6 ,         20 ,             26 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440006 ,           1 ,          6 ,              7 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440008 ,          31 ,        111 ,            142 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440030 ,           9 ,         20 ,             29 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 440035 ,          33 ,         82 ,            115 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441002 ,          35 ,         51 ,             86 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441108 ,          19 ,         80 ,             99 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441113 ,           6 ,         27 ,             33 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441214 ,           4 ,         25 ,             29 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441301 ,           7 ,         34 ,             41 ,   11 ,2025
11/7/25  ,Maharashtra ,Nagpur   , 441302 ,          18 ,         76 ,             94 ,   11 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440005 ,           0 ,          1 ,              1 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440010 ,          14 ,         18 ,             32 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440012 ,           1 ,          9 ,             10 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440013 ,          21 ,         51 ,             72 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440017 ,          32 ,         86 ,            118 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440018 ,          30 ,         43 ,             73 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440023 ,          28 ,         96 ,            124 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440024 ,          33 ,         43 ,             76 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 440033 ,           7 ,          4 ,             11 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441001 ,           2 ,          3 ,              5 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441101 ,           5 ,         18 ,             23 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441108 ,          25 ,         59 ,             84 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441111 ,          25 ,         32 ,             57 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441122 ,           6 ,         23 ,             29 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441204 ,           9 ,         33 ,             42 ,   10 ,2025
10/29/25 ,Maharashtra ,Nagpur   , 441501 ,          10 ,         16 ,             26 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440004 ,           4 ,          5 ,              9 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440013 ,          21 ,         51 ,             72 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440018 ,          15 ,         49 ,             64 ,   10 ,2025
10/30/25 ,Maharashtra ,Nagpur   , 440023 ,          13 ,         66 ,             79 ,   10 ,2025
